"publisher","recipient_code","count"
"idrccrdi","XI",72
"idrccrdi","AF",23
"idrccrdi","BT",44
"idrccrdi","EC",359
"idrccrdi","X1",2
"idrccrdi","BW",34
"idrccrdi","SZ",11
"idrccrdi","DJ",3
"idrccrdi","BI",53
"idrccrdi","SO",19
"idrccrdi","NE",98
"idrccrdi","XM",7
"idrccrdi","BA",1
"idrccrdi","CA",1
"idrccrdi","MU",13
"idrccrdi","LA",18
"idrccrdi","SV",437
"idrccrdi","AO",10
"idrccrdi","TG",9
"idrccrdi","MY",16
"idrccrdi","ST",9
"idrccrdi","SL",26
"idrccrdi","GA",9
"idrccrdi","CG",5
"idrccrdi","LS",9
"idrccrdi","UA",2
"idrccrdi","LR",41
"idrccrdi","DO",6
"idrccrdi","DM",5
"idrccrdi","GY",43
"idrccrdi","GD",10
"idrccrdi","LC",34
"idrccrdi","X2",7
"idrccrdi","MM",55
"idrccrdi","TD",2
"idrccrdi","SR",2
"idrccrdi","YE",14
"idrccrdi","TL",13
"idrccrdi","BY",1
"idrccrdi","VE",8
"idrccrdi","LY",7
"idrccrdi","TR",13
"idrccrdi","TJ",35
"ifad","LK",22
"ifad","ST",8
"ifad","NP",27
"ifad","VN",21
"ifad","ET",26
"ifad","UG",22
"ifad","MA",17
"ifad","CI",12
"ifad","BO",14
"ifad","MG",25
"ifad","CM",12
"ifad","AO",6
"ifad","DO",7
"ifad","SN",20
"ifad","ZW",6
"ifad","BD",37
"ifad","CR",3
"ifad","DM",4
"ifad","SV",10
"ifad","PA",8
"ifad","PY",8
"ifad","GQ",4
"ifad","KH",15
"ifad","TH",4
"ifad","LB",5
"ifad","LS",14
"ifad","EG",19
"ifad","JO",11
"ifad","MD",9
"ifad","SL",16
"ifad","KG",8
"ifad","NI",18
"ifad","TO",4
"ifad","YE",26
"ifad","GM",16
"ifad","GE",8
"ifad","MU",4
"ifad","LC",2
"ifad","TR",12
"ifad","MK",2
"ifad","LA",18
"ifad","MR",20
"ifad","AM",10
"ifad","DJ",10
"ifad","NE",20
"ifad","PK",27
"ifad","PE",12
"ifad","BT",12
"ifad","TZ",18
"ifad","IN",34
"ifad","KE",22
"ifad","RO",1
"ifad","BW",3
"ifad","MN",3
"ifad","CD",8
"ifad","CG",8
"ifad","CV",7
"ifad","NG",14
"ifad","MZ",15
"ifad","PG",5
"ifad","DZ",5
"ifad","LR",7
"ifad","BJ",16
"ifad","MV",8
"ifad","SY",8
"ifad","VE",7
"ifad","SO",4
"ifad","SD",26
"ifad","RW",29
"ifad","CF",8
"ifad","EC",9
"ifad","BI",14
"ifad","CU",3
"ifad","ID",20
"ifad","BR",12
"ifad","GT",9
"ifad","BF",20
"ifad","PH",18
"ifad","AF",4
"ifad","SC",2
"ifad","MX",10
"ifad","BZ",3
"ifad","SZ",7
"ifad","HT",11
"ifad","UZ",4
"ifad","CN",33
"ifad","TN",17
"ifad","ML",19
"ifad","MW",17
"ifad","GY",4
"ifad","ER",8
"ifad","ZM",19
"ifad","HN",14
"ifad","FJ",1
"ifad","MM",2
"ifad","AZ",5
"ifad","BA",9
"ifad","GD",3
"ifad","TD",11
"ifad","GN",15
"ifad","GH",22
"ifad","JM",3
"ifad","CL",1
"ifad","TJ",5
"ifad","KP",3
"ifad","WS",2
"ifad","AL",7
"ifad","TG",8
"ifad","UY",3
"ifad","PS",5
"ifad","KM",6
"ifad","KI",1
"ifad","CO",4
"ifad","GW",7
"ifad","GA",3
"ifad","AR",6
"ifad","ME",1
"ifad","SB",5
"ifad","VC",1
"ifad","CY",1
"ifad","SR",1
"ifad","SS",1
"ifad","TL",1
"ilo","GLOBAL",595
"ilo","KH",31
"ilo","PS",21
"ilo","YE",10
"ilo","SY",3
"ilo","AM",8
"ilo","TJ",4
"ilo","MD",9
"ilo","MK",11
"ilo","CL",14
"ilo","KZ",9
"ilo","IN",29
"ilo","ID",70
"ilo","PH",33
"ilo","UA",11
"ilo","AZ",9
"ilo","PK",18
"ilo","VN",50
"ilo","CN",27
"ilo","MN",4
"ilo","VU",5
"ilo","MX",8
"ilo","SO",23
"ilo","RW",6
"ilo","ZW",9
"ilo","MA",9
"ilo","TZ",22
"ilo","PY",15
"ilo","UY",7
"ilo","CD",14
"ilo","KE",14
"ilo","BR",27
"ilo","AR",10
"ilo","BO",10
"ilo","CM",16
"ilo","ET",24
"ilo","MU",3
"ilo","SN",9
"ilo","SD",11
"ilo","NP",19
"ilo","TH",13
"ilo","BD",27
"ilo","UG",11
"ilo","SL",8
"ilo","TL",18
"ilo","KG",6
"ilo","JO",30
"ilo","LA",11
"ilo","LK",23
"ilo","SZ",5
"ilo","DO",10
"ilo","SV",10
"ilo","BI",9
"ilo","PE",18
"ilo","MG",14
"ilo","ZA",29
"ilo","AO",5
"ilo","GH",16
"ilo","TN",12
"ilo","CO",22
"ilo","ZM",34
"ilo","GT",3
"ilo","VE",3
"ilo","LB",21
"ilo","BA",7
"ilo","RS",9
"ilo","AL",11
"ilo","TR",10
"ilo","GE",6
"ilo","ST",2
"ilo","BW",7
"ilo","KI",2
"ilo","PG",6
"ilo","FJ",8
"ilo","EC",7
"ilo","PA",5
"ilo","MW",20
"ilo","HN",9
"ilo","LS",6
"ilo","KN",6
"ilo","BF",3
"ilo","AF",8
"ilo","MR",5
"ilo","EG",21
"ilo","NE",1
"ilo","MM",16
"ilo","TG",4
"ilo","ML",6
"ilo","GY",4
"ilo","JM",2
"ilo","MZ",15
"ilo","CR",8
"ilo","HT",17
"ilo","NI",10
"ilo","IQ",7
"ilo","RU",4
"ilo","CV",4
"ilo","LR",7
"ilo","DZ",3
"ilo","PT",3
"ilo","IT",3
"ilo","BJ",2
"ilo","CY",2
"ilo","SA",6
"ilo","FR",2
"ilo","MY",6
"ilo","MV",2
"ilo","KW",1
"ilo","NG",1
"ilo","GM",3
"ilo","OM",2
"ilo","SB",3
"ilo","SS",3
"ilo","CI",1
"ilo","TD",1
"ilo","US",1
"ilo","BE",1
"irishaid","ZZ",347
"irishaid","VN",254
"irishaid","IE",12
"irishaid","TZ",161
"irishaid","ET",163
"irishaid","KE",163
"irishaid","UG",181
"irishaid","MZ",146
"irishaid","ZM",136
"irishaid","ZW",75
"irishaid","ZA",87
"irishaid","RS",1
"irishaid","LB",10
"irishaid","LR",24
"irishaid","LS",17
"irishaid","KR",10
"irishaid","PS",52
"irishaid","SY",51
"irishaid","IN",228
"irishaid","MW",168
"irishaid","UY",11
"irishaid","SL",103
"irishaid","PH",30
"irishaid","CD",25
"irishaid","SD",26
"irishaid","SS",33
"irishaid","ML",23
"irishaid","SO",27
"irishaid","NG",27
"irishaid","HT",20
"irishaid","TR",9
"irishaid","YE",24
"irishaid","CF",16
"irishaid","MM",12
"irishaid","GN",15
"irishaid","LBR",7
"irishaid","AF",15
"irishaid","UA",5
"irishaid","CO",8
"irishaid","NE",15
"irishaid","SDS",4
"irishaid","EG",20
"irishaid","IQ",4
"irishaid","CAF",11
"irishaid","JO",6
"irishaid","MD",2
"irishaid","998",464
"irishaid","TD",4
"irishaid","RW",23
"irishaid","ER",7
"irishaid","298",23
"irishaid","NI",11
"irishaid","MX",6
"irishaid","BI",4
"irishaid","BO",7
"irishaid","GT",6
"irishaid","589",5
"irishaid","BR",12
"irishaid","GH",9
"irishaid","GW",14
"irishaid","HN",8
"irishaid","TH",10
"irishaid","AO",5
"irishaid","XK",1
"irishaid","DO",2
"irishaid","389",9
"irishaid","PE",11
"irishaid","NP",19
"irishaid","KH",3
"irishaid","GM",3
"irishaid","MR",13
"irishaid","89",10
"irishaid","289",12
"irishaid","WS",1
"irishaid","SN",3
"irishaid","PK",7
"irishaid","BD",7
"irishaid","BF",10
"irishaid","IR",2
"irishaid","KP",4
"irishaid","88",2
"irishaid","DJ",1
"irishaid","KM",1
"irishaid","MK",1
"irishaid","489",3
"irishaid","LA",1
"irishaid","CG",3
"irishaid","GE",1
"irishaid","SZ",4
"irishaid","ME",1
"irishaid","679",1
"irishaid","CI",1
"irishaid","CM",4
"irishaid","LY",2
"irishaid","BJ",2
"irishaid","SV",1
"irishaid","BW",1
"irishaid","MN",1
"irishaid","798",1
"jica","88",359
"jica","BA",72
"jica","ME",39
"jica","MK",63
"jica","XK",114
"jica","RS",111
"jica","89",665
"jica","AL",94
"jica","UA",76
"jica","MD",61
"jica","TR",188
"jica","EG",335
"jica","189",1073
"jica","TN",267
"jica","MA",341
"jica","DZ",88
"jica","LY",25
"jica","289",9476
"jica","KE",489
"jica","MZ",281
"jica","ZW",196
"jica","NG",250
"jica","GH",346
"jica","MU",72
"jica","SD",250
"jica","ET",371
"jica","TZ",441
"jica","SL",120
"jica","RW",228
"jica","TG",65
"jica","MW",334
"jica","UG",313
"jica","CD",190
"jica","AO",102
"jica","SN",251
"jica","MR",46
"jica","BJ",105
"jica","ZA",177
"jica","SZ",98
"jica","DJ",140
"jica","ZM",309
"jica","CI",173
"jica","BF",157
"jica","BI",92
"jica","BW",134
"jica","CV",49
"jica","CM",151
"jica","MG",53
"jica","GN",76
"jica","LS",85
"jica","GA",86
"jica","CG",31
"jica","GQ",4
"jica","LR",84
"jica","KM",42
"jica","TD",46
"jica","ML",34
"jica","ST",16
"jica","SS",171
"jica","GM",39
"jica","NE",65
"jica","ER",34
"jica","GW",14
"jica","SC",28
"jica","CF",12
"jica","SO",27
"jica","380",895
"jica","CU",89
"jica","GD",29
"jica","DM",37
"jica","AG",41
"jica","VC",37
"jica","LC",57
"jica","KN",17
"jica","JM",94
"jica","DO",164
"jica","HT",97
"jica","389",1847
"jica","HN",221
"jica","CR",149
"jica","PA",149
"jica","NI",216
"jica","MX",191
"jica","GT",190
"jica","SV",253
"jica","BZ",72
"jica","489",2792
"jica","GY",48
"jica","VE",80
"jica","PE",425
"jica","PY",269
"jica","BR",400
"jica","EC",193
"jica","CL",150
"jica","AR",189
"jica","UY",99
"jica","CO",235
"jica","SR",23
"jica","BO",242
"jica","IQ",310
"jica","589",1164
"jica","IR",148
"jica","JO",225
"jica","LB",48
"jica","SY",25
"jica","PS",152
"jica","YE",82
"jica","AZ",109
"jica","619",1358
"jica","KG",210
"jica","AM",115
"jica","GE",83
"jica","TJ",200
"jica","UZ",210
"jica","KZ",114
"jica","TM",47
"jica","BD",550
"jica","679",4580
"jica","PK",447
"jica","MM",678
"jica","NP",331
"jica","LK",732
"jica","MV",99
"jica","BT",222
"jica","IN",1015
"jica","AF",331
"jica","789",6529
"jica","LA",458
"jica","MY",322
"jica","VN",1522
"jica","ID",1208
"jica","TH",441
"jica","TL",292
"jica","KH",600
"jica","PH",996
"jica","MN",380
"jica","CN",1136
"jica","TO",143
"jica","889",2282
"jica","FM",129
"jica","KI",90
"jica","SB",162
"jica","FJ",242
"jica","NR",22
"jica","VU",122
"jica","TV",67
"jica","PG",248
"jica","WS",170
"jica","NU",16
"jica","CK",41
"jica","MH",97
"jica","PW",110
"jica","998",938
"jica","498",125
"jica","298",153
"jica","798",112
"jica","Africa Unspecified",22
"jica","LDC's Unspecified",125
"jica","Oceania Unallocated",7
"jica","Middle East Unall.",7
"jica","America Unspecified",2
"jica","North Of Sahara Unall.",1
"jica","BY",3
"jica","South Of Sahara Unall.",4
"jica","689",2
"maec","100",52
"maec","998",15737
"maec","189",5804
"maec","289",12222
"maec","298",398
"maec","389",15913
"maec","489",17145
"maec","498",1338
"maec","57",34
"maec","89",1322
"maec","589",2666
"maec","619",417
"maec","679",1452
"maec","889",30
"maec","798",46
"maec","88",12
"maec","AF",120
"maec","AG",6
"maec","AL",82
"maec","AM",41
"maec","AO",235
"maec","AR",1201
"maec","AZ",22
"maec","BA",96
"maec","BD",76
"maec","BF",408
"maec","BI",69
"maec","BJ",265
"maec","BO",3113
"maec","BR",977
"maec","BT",6
"maec","BW",10
"maec","BY",122
"maec","BZ",8
"maec","CD",829
"maec","CF",80
"maec","CG",122
"maec","CI",269
"maec","CL",865
"maec","CM",460
"maec","CN",378
"maec","789",1605
"maec","CO",2604
"maec","CR",553
"maec","CU",1373
"maec","CV",306
"maec","DJ",48
"maec","DM",12
"maec","DO",1374
"maec","DZ",499
"maec","EC",2224
"maec","EG",384
"maec","EH",2096
"maec","ER",36
"maec","ET",737
"maec","GA",28
"maec","GE",53
"maec","GH",239
"maec","GM",201
"maec","GN",146
"maec","GQ",444
"maec","GT",2684
"maec","GW",325
"maec","GY",10
"maec","HN",1395
"maec","HT",910
"maec","ID",131
"maec","IN",1064
"maec","IQ",84
"maec","IR",48
"maec","JM",40
"maec","JO",295
"maec","KE",404
"maec","KG",26
"maec","KH",134
"maec","KM",4
"maec","KN",2
"maec","KP",12
"maec","KZ",44
"maec","LB",300
"maec","LC",4
"maec","LK",46
"maec","LR",60
"maec","LY",70
"maec","MA",2063
"maec","MD",38
"maec","ME",8
"maec","MG",86
"maec","MK",44
"maec","ML",719
"maec","MM",16
"maec","MN",14
"maec","MR",507
"maec","MU",10
"maec","MW",106
"maec","MX",1552
"maec","MY",40
"maec","MZ",1202
"maec","NE",362
"maec","NG",80
"maec","NI",2807
"maec","NP",138
"maec","PA",448
"maec","PE",3956
"maec","PH",576
"maec","PK",82
"maec","PS",1346
"maec","PY",796
"maec","RS",138
"maec","RW",209
"maec","SC",4
"maec","SD",142
"maec","SL",206
"maec","SN",1421
"maec","SO",166
"maec","SS",71
"maec","ST",26
"maec","SV",2239
"maec","SY",393
"maec","TD",226
"maec","TG",232
"maec","TH",88
"maec","TJ",40
"maec","TL",46
"maec","TM",8
"maec","TN",413
"maec","TR",124
"maec","TZ",263
"maec","UA",169
"maec","UG",137
"maec","UY",561
"maec","UZ",45
"maec","VC",2
"maec","VE",403
"maec","VN",186
"maec","VU",6
"maec","WS",12
"maec","YE",42
"maec","ZA",68
"maec","ZM",22
"maec","ZW",88
"mfat","NG",127
"mfat","KH",757
"mfat","WS",1260
"mfat","TV",782
"mfat","NU",241
"mfat","AF",675
"mfat","PG",1183
"mfat","VU",2554
"mfat","SB",1854
"mfat","TK",533
"mfat","EC",32
"mfat","MA",5
"mfat","ID",1636
"mfat","GT",212
"mfat","ZM",35
"mfat","LA",312
"mfat","TO",1650
"mfat","UY",97
"mfat","SY",28
"mfat","CK",858
"mfat","KI",1690
"mfat","FJ",1252
"mfat","VN",356
"mfat","NP",62
"mfat","TL",942
"mfat","PH",339
"mfat","NR",37
"mfat","MM",230
"mfat","BW",51
"mfat","PE",86
"mfat","LK",49
"mfat","MH",3
"mfat","BR",68
"mfat","GD",28
"mfat","MZ",1
"mfat","IQ",9
"mfat","CL",90
"mfat","CN",101
"mfat","SR",2
"mfat","IN",19
"mfat","ZA",43
"mfat","TZ",7
"mfat","ML",5
"mfat","GH",72
"mfat","BF",1
"mfat","KE",46
"mfat","KM",51
"mfat","SS",1
"mfat","SL",1
"mfat","JO",1
"mfat","AR",165
"mfat","MN",8
"mfat","FM",73
"mfat","LY",1
"mfat","BD",9
"mfat","PY",5
"mfat","NE",1
"mfat","HT",4
"mfat","MY",188
"mfat","CF",1
"mfat","GW",1
"mfat","ET",16
"mfat","SO",3
"mfat","BB",31
"minbuza_nl","BD",1159
"minbuza_nl","AF",775
"minbuza_nl","998",13075
"minbuza_nl","ZW",441
"minbuza_nl","NI",449
"minbuza_nl","TZ",380
"minbuza_nl","GT",641
"minbuza_nl","VN",211
"minbuza_nl","298",619
"minbuza_nl","ID",1327
"minbuza_nl","SR",996
"minbuza_nl","EG",724
"minbuza_nl","PK",524
"minbuza_nl","CO",690
"minbuza_nl","289",1701
"minbuza_nl","489",48
"minbuza_nl","498",147
"minbuza_nl","AL",146
"minbuza_nl","MD",138
"minbuza_nl","MN",158
"minbuza_nl","GE",168
"minbuza_nl","GH",477
"minbuza_nl","BF",221
"minbuza_nl","ZA",827
"minbuza_nl","MZ",881
"minbuza_nl","ML",1129
"minbuza_nl","UG",499
"minbuza_nl","YE",607
"minbuza_nl","SD",614
"minbuza_nl","RW",640
"minbuza_nl","AM",57
"minbuza_nl","BJ",767
"minbuza_nl","BI",559
"minbuza_nl","UA",244
"minbuza_nl","MK",163
"minbuza_nl","89",310
"minbuza_nl","ET",863
"minbuza_nl","BO",939
"minbuza_nl","ZM",248
"minbuza_nl","KE",732
"minbuza_nl","BA",301
"minbuza_nl","IN",270
"minbuza_nl","CV",43
"minbuza_nl","619",85
"minbuza_nl","LK",297
"minbuza_nl","CN",413
"minbuza_nl","IQ",214
"minbuza_nl","PS",726
"minbuza_nl","TH",66
"minbuza_nl","RS",168
"minbuza_nl","CD",404
"minbuza_nl","SN",389
"minbuza_nl","NG",323
"minbuza_nl","CR",31
"minbuza_nl","AO",108
"minbuza_nl","798",404
"minbuza_nl","HN",33
"minbuza_nl","389",208
"minbuza_nl","SV",27
"minbuza_nl","NP",31
"minbuza_nl","SO",132
"minbuza_nl","PE",160
"minbuza_nl","KG",28
"minbuza_nl","PH",110
"minbuza_nl","MR",10
"minbuza_nl","KP",22
"minbuza_nl","CM",19
"minbuza_nl","ME",27
"minbuza_nl","KZ",164
"minbuza_nl","MW",17
"minbuza_nl","TR",268
"minbuza_nl","IR",68
"minbuza_nl","LB",248
"minbuza_nl","HT",26
"minbuza_nl","589",81
"minbuza_nl","MA",247
"minbuza_nl","AR",56
"minbuza_nl","MM",222
"minbuza_nl","BR",171
"minbuza_nl","EC",75
"minbuza_nl","CL",28
"minbuza_nl","BT",16
"minbuza_nl","XK",140
"minbuza_nl","679",51
"minbuza_nl","789",11
"minbuza_nl","VE",21
"minbuza_nl","JO",267
"minbuza_nl","KH",50
"minbuza_nl","SS",401
"minbuza_nl","HR",10
"minbuza_nl","SL",23
"minbuza_nl","189",13
"minbuza_nl","ER",43
"minbuza_nl","TJ",32
"minbuza_nl","SY",230
"minbuza_nl","CU",109
"minbuza_nl","TN",136
"minbuza_nl","NE",13
"minbuza_nl","LA",3
"minbuza_nl","DO",61
"minbuza_nl","CF",36
"minbuza_nl","TD",6
"minbuza_nl","UY",5
"minbuza_nl","MY",19
"minbuza_nl","MX",97
"minbuza_nl","DZ",42
"minbuza_nl","LY",53
"minbuza_nl","PG",2
"minbuza_nl","LR",13
"minbuza_nl","CI",5
"minbuza_nl","GN",2
"minbuza_nl","PA",18
"minbuza_nl","BY",16
"minbuza_nl","AZ",16
"minbuza_nl","BW",4
"minbuza_nl","PY",7
"minbuza_nl","VU",5
"minbuza_nl","CG",6
"minbuza_nl","TL",2
"minbuza_nl","GW",2
"mrc","NS",72
"mrc","AA",23
"mrc","TZ",7
"mrc","UG",17
"mrc","ZA",7
"mrc","KE",7
"mrc","GM",23
"mrc","HV",1
"mrc","GH",2
"mrc","PE",2
"mrc","MR",1
"mrc","OR",1
"mrc","ID",1
"mrc","SQ",3
"mrc","IN",7
"mrc","MY",1
"mrc","CN",3
"mrc","SA",1
"mrc","MW",1
"mrc","Et",1
"mrc","Ke",1
"mrc","AP",1
"mrc","NG",1
"mrc","BR",1
"mrc","PG",1
"mrc","MX",1
"norad","MZ",375
"norad","0",234
"norad","ID",338
"norad","289",442
"norad","MM",359
"norad","798",216
"norad","NP",677
"norad","CO",201
"norad","TH",28
"norad","389",35
"norad","PK",256
"norad","GT",325
"norad","TL",92
"norad","UG",558
"norad","998",3831
"norad","ZW",294
"norad","CN",267
"norad","IN",324
"norad","MW",845
"norad","NI",169
"norad","PS",462
"norad","298",680
"norad","SD",291
"norad","RS",304
"norad","LR",159
"norad","ET",669
"norad","CD",380
"norad","MG",159
"norad","KE",499
"norad","TZ",932
"norad","CG",32
"norad","CM",55
"norad","89",116
"norad","ZA",225
"norad","CF",23
"norad","GA",10
"norad","ME",75
"norad","BD",183
"norad","BR",416
"norad","679",21
"norad","CR",15
"norad","BI",102
"norad","GH",93
"norad","589",192
"norad","VN",306
"norad","ZM",433
"norad","SS",359
"norad","AO",324
"norad","XK",104
"norad","BA",79
"norad","AF",336
"norad","619",47
"norad","TR",21
"norad","CU",245
"norad","PE",148
"norad","MY",42
"norad","MX",40
"norad","LB",120
"norad","SY",53
"norad","BF",26
"norad","AL",19
"norad","MK",57
"norad","SO",376
"norad","NG",64
"norad","LK",277
"norad","PH",63
"norad","EC",109
"norad","PG",71
"norad","PY",77
"norad","BO",252
"norad","789",21
"norad","ML",305
"norad","SZ",35
"norad","KH",149
"norad","BT",33
"norad","HT",70
"norad","SN",30
"norad","SL",41
"norad","CI",35
"norad","MN",20
"norad","489",54
"norad","SV",57
"norad","BW",29
"norad","EG",46
"norad","498",132
"norad","HN",63
"norad","IQ",83
"norad","RW",41
"norad","BY",44
"norad","MD",88
"norad","UA",88
"norad","AZ",27
"norad","KZ",6
"norad","KG",26
"norad","TJ",9
"norad","UZ",7
"norad","YE",33
"norad","DJ",7
"norad","IR",17
"norad","JO",85
"norad","TG",16
"norad","LA",226
"norad","GE",75
"norad","GY",19
"norad","AM",36
"norad","LS",60
"norad","TN",11
"norad","GM",10
"norad","GW",5
"norad","GN",5
"norad","MR",5
"norad","NE",54
"norad","ER",7
"norad","DO",40
"norad","689",4
"norad","BJ",2
"norad","LY",2
"norad","MA",5
"norad","KP",4
"norad","189",1
"ofid","BZ",44
"ofid","MZ",145
"ofid","RW",73
"ofid","BO",89
"ofid","AO",21
"ofid","PH",72
"ofid","BI",86
"ofid","BW",32
"ofid","LS",44
"ofid","ET",106
"ofid","CN",16
"ofid","NI",58
"ofid","TZ",150
"ofid","DJ",45
"ofid","PG",18
"ofid","UG",49
"ofid","GH",119
"ofid","CU",51
"ofid","TG",25
"ofid","UZ",19
"ofid","LB",60
"ofid","GM",73
"ofid","TD",71
"ofid","NE",93
"ofid","BA",26
"ofid","MR",102
"ofid","IN",77
"ofid","HT",67
"ofid","HN",69
"ofid","MM",72
"ofid","JM",41
"ofid","ZM",66
"ofid","LA",75
"ofid","SL",40
"ofid","KE",93
"ofid","SN",114
"ofid","MU",12
"ofid","LK",71
"ofid","YE",138
"ofid","GY",9
"ofid","SY",22
"ofid","MW",51
"ofid","AM",14
"ofid","SD",77
"ofid","GN",109
"ofid","GQ",12
"ofid","MV",60
"ofid","ST",38
"ofid","PK",116
"ofid","MA",80
"ofid","AZ",10
"ofid","GT",58
"ofid","TR",26
"ofid","MG",127
"ofid","ML",152
"ofid","SR",6
"ofid","KH",35
"ofid","VN",85
"ofid","KP",14
"ofid","TM",9
"ofid","EG",87
"ofid","SO",7
"ofid","BD",156
"ofid","BF",142
"ofid","TN",49
"ofid","LR",10
"ofid","TH",27
"ofid","CG",20
"ofid","SC",28
"ofid","GW",12
"ofid","GD",31
"ofid","BJ",114
"ofid","DO",21
"ofid","KG",14
"ofid","WS",29
"ofid","TJ",41
"ofid","NP",85
"ofid","CI",36
"ofid","JO",36
"ofid","CF",13
"ofid","CO",9
"ofid","KM",16
"ofid","PY",30
"ofid","AR",1
"ofid","SZ",13
"ofid","CV",72
"ofid","CM",54
"ofid","SB",11
"ofid","AL",60
"ofid","PS",8
"ofid","ER",15
"ofid","BB",6
"ofid","PE",16
"ofid","AG",2
"ofid","DM",12
"ofid","LC",13
"ofid","PA",4
"ofid","CR",2
"ofid","CD",19
"ofid","VC",7
"ofid","KN",3
"ofid","SV",6
"ofid","TO",2
"ofid","ZW",3
"ofid","AF",1
"sdc_ch","289",554
"sdc_ch","645",38
"sdc_ch","998",2297
"sdc_ch","3000",168
"sdc_ch","364",44
"sdc_ch","236",56
"sdc_ch","798",76
"sdc_ch","298",150
"sdc_ch","287",80
"sdc_ch","229",14
"sdc_ch","665",61
"sdc_ch","489",31
"sdc_ch","89",149
"sdc_ch","389",88
"sdc_ch","232",77
"sdc_ch","255",99
"sdc_ch","260",62
"sdc_ch","730",50
"sdc_ch","764",6
"sdc_ch","550",97
"sdc_ch","728",28
"sdc_ch","619",97
"sdc_ch","349",72
"sdc_ch","789",83
"sdc_ch","71",48
"sdc_ch","93",54
"sdc_ch","666",95
"sdc_ch","454",35
"sdc_ch","660",74
"sdc_ch","282",81
"sdc_ch","351",43
"sdc_ch","614",49
"sdc_ch","615",63
"sdc_ch","498",91
"sdc_ch","252",28
"sdc_ch","769",34
"sdc_ch","218",33
"sdc_ch","228",42
"sdc_ch","266",18
"sdc_ch","278",51
"sdc_ch","279",71
"sdc_ch","428",117
"sdc_ch","738",4
"sdc_ch","234",1
"sdc_ch","235",57
"sdc_ch","241",2
"sdc_ch","265",43
"sdc_ch","288",1
"sdc_ch","283",8
"sdc_ch","243",11
"sdc_ch","269",4
"sdc_ch","57",76
"sdc_ch","625",111
"sdc_ch","745",73
"sdc_ch","66",65
"sdc_ch","437",63
"sdc_ch","238",48
"sdc_ch","248",42
"sdc_ch","273",51
"sdc_ch","573",63
"sdc_ch","580",44
"sdc_ch","589",98
"sdc_ch","612",56
"sdc_ch","635",69
"sdc_ch","543",26
"sdc_ch","85",43
"sdc_ch","63",71
"sdc_ch","630",39
"sdc_ch","225",6
"sdc_ch","136",64
"sdc_ch","679",37
"sdc_ch","259",68
"sdc_ch","640",41
"sdc_ch","740",32
"sdc_ch","549",51
"sdc_ch","555",76
"sdc_ch","189",21
"sdc_ch","611",13
"sdc_ch","753",102
"sdc_ch","617",13
"sdc_ch","142",42
"sdc_ch","64",80
"sdc_ch","338",48
"sdc_ch","130",7
"sdc_ch","610",33
"sdc_ch","231",18
"sdc_ch","247",10
"sdc_ch","230",2
"sdc_ch","55",8
"sdc_ch","251",36
"sdc_ch","755",21
"sdc_ch","274",2
"sdc_ch","272",6
"sdc_ch","253",1
"sdc_ch","261",6
"sdc_ch","139",48
"sdc_ch","133",13
"sdc_ch","889",2
"sdc_ch","434",2
"sdc_ch","540",1
"sdc_ch","366",3
"sdc_ch","425",1
"sdc_ch","880",2
"sdc_ch","86",1
"sdc_ch","285",1
"sdc_ch","249",1
"sdc_ch","IN",57
"sdc_ch","NI",88
"sdc_ch","BF",133
"sdc_ch","ML",152
"sdc_ch","CN",56
"sdc_ch","BJ",113
"sdc_ch","PS",159
"sdc_ch","KH",57
"sdc_ch","HT",119
"sdc_ch","AL",57
"sdc_ch","BD",130
"sdc_ch","NP",152
"sdc_ch","TZ",125
"sdc_ch","NE",95
