
	SDRs per currency unit for the period  January 01, 1994 - December 11, 2017
	Date	U.S. dollar(USD)	
	04-Oct-2006	0.676963  	
	05-Oct-2006	0.675733  	
	06-Oct-2006	0.677013  	
	09-Oct-2006	0.679235  	
	10-Oct-2006	0.680823  	
	11-Oct-2006	0.681074  	
	12-Oct-2006	0.68144  	
	13-Oct-2006	0.680932  	
	16-Oct-2006	0.681538  	
	17-Oct-2006	0.680625  	
	18-Oct-2006	0.680302  	
	19-Oct-2006	0.679867  	
	20-Oct-2006	0.678246  	
	23-Oct-2006	0.680267  	
	24-Oct-2006	0.680817  	
	25-Oct-2006	0.679298  	
	26-Oct-2006	0.677701  	
	27-Oct-2006	0.676642  	
	30-Oct-2006	0.674701  	
	31-Oct-2006	0.675658  	
	01-Nov-2006	0.673272  	
	02-Nov-2006	0.673302  	
	03-Nov-2006	0.673257  	
	06-Nov-2006	0.675893  	
	07-Nov-2006	0.6743  	
	08-Nov-2006	0.673251  	
	09-Nov-2006	0.6738  	
	10-Nov-2006	0.671229  	
	13-Nov-2006	0.672756  	
	14-Nov-2006	0.67324  	
	15-Nov-2006	0.674604  	
	16-Nov-2006	0.674029  	
	17-Nov-2006	0.675085  	
	20-Nov-2006	0.673315  	
	21-Nov-2006	0.673591  	
	22-Nov-2006	0.67151  	
	23-Nov-2006	0.669222  	
	24-Nov-2006	0.665699  	
	27-Nov-2006	0.665235  	
	28-Nov-2006	0.664739  	
	29-Nov-2006	0.664018  	
	30-Nov-2006	0.66325  	
	01-Dec-2006	0.661878  	
	04-Dec-2006	0.659789  	
	05-Dec-2006	0.659221  	
	06-Dec-2006	0.660355  	
	07-Dec-2006	0.660257  	
	08-Dec-2006	0.661158  	
	11-Dec-2006	0.66397  	
	12-Dec-2006	0.662634  	
	13-Dec-2006	0.661686  	
	14-Dec-2006	0.663828  	
	15-Dec-2006	0.665833  	
	18-Dec-2006	0.66623  	
	19-Dec-2006	0.664425  	
	20-Dec-2006	0.663245  	
	21-Dec-2006	0.664342  	
	22-Dec-2006	0.664106  	
	26-Dec-2006	0.665863  	
	27-Dec-2006	0.664974  	
	28-Dec-2006	0.665267  	
	29-Dec-2006	0.664716  	
	02-Jan-2007	0.662789  	
	03-Jan-2007	0.664354  	
	04-Jan-2007	0.667093  	
	05-Jan-2007	0.666895  	
	08-Jan-2007	0.668795  	
	09-Jan-2007	0.668552  	
	10-Jan-2007	0.669214  	
	11-Jan-2007	0.670588  	
	12-Jan-2007	0.671243  	
	15-Jan-2007	0.669665  	
	16-Jan-2007	0.669142  	
	17-Jan-2007	0.670337  	
	18-Jan-2007	0.670245  	
	19-Jan-2007	0.669684  	
	22-Jan-2007	0.670001  	
	23-Jan-2007	0.667958  	
	24-Jan-2007	0.668882  	
	25-Jan-2007	0.668937  	
	26-Jan-2007	0.671472  	
	29-Jan-2007	0.671391  	
	30-Jan-2007	0.670402  	
	31-Jan-2007	0.671072  	
	01-Feb-2007	0.668388  	
	02-Feb-2007	0.66851  	
	05-Feb-2007	0.670533  	
	06-Feb-2007	0.669487  	
	07-Feb-2007	0.668888  	
	08-Feb-2007	0.669264  	
	09-Feb-2007	0.670178  	
	12-Feb-2007	0.671237  	
	13-Feb-2007	0.670091  	
	14-Feb-2007	0.668132  	
	15-Feb-2007	0.666487  	
	16-Feb-2007	0.666444  	
	19-Feb-2007	0.666775  	
	20-Feb-2007	0.666705  	
	21-Feb-2007	0.667098  	
	22-Feb-2007	0.6682  	
	23-Feb-2007	0.667526  	
	26-Feb-2007	0.666123  	
	27-Feb-2007	0.664276  	
	28-Feb-2007	0.664577  	
	01-Mar-2007	0.663445  	
	02-Mar-2007	0.664615  	
	05-Mar-2007	0.665892  	
	06-Mar-2007	0.665812  	
	07-Mar-2007	0.665671  	
	08-Mar-2007	0.665427  	
	09-Mar-2007	0.665531  	
	12-Mar-2007	0.665109  	
	13-Mar-2007	0.664759  	
	14-Mar-2007	0.664477  	
	15-Mar-2007	0.664131  	
	16-Mar-2007	0.661361  	
	19-Mar-2007	0.662553  	
	20-Mar-2007	0.662396  	
	21-Mar-2007	0.661993  	
	22-Mar-2007	0.660503  	
	23-Mar-2007	0.661569  	
	26-Mar-2007	0.662765  	
	27-Mar-2007	0.661389  	
	28-Mar-2007	0.660823  	
	29-Mar-2007	0.660835  	
	30-Mar-2007	0.66217  	
	02-Apr-2007	0.660468  	
	03-Apr-2007	0.660779  	
	04-Apr-2007	0.661238  	
	05-Apr-2007	0.661052  	
	06-Apr-2007	0.66129  	
	09-Apr-2007	0.661681  	
	10-Apr-2007	0.660241  	
	11-Apr-2007	0.659998  	
	12-Apr-2007	0.659502  	
	13-Apr-2007	0.657013  	
	16-Apr-2007	0.657165  	
	17-Apr-2007	0.657013  	
	18-Apr-2007	0.655107  	
	19-Apr-2007	0.655334  	
	20-Apr-2007	0.655404  	
	23-Apr-2007	0.656379  	
	24-Apr-2007	0.656115  	
	25-Apr-2007	0.654538  	
	26-Apr-2007	0.655769  	
	27-Apr-2007	0.655422  	
	30-Apr-2007	0.656089  	
	01-May-2007	0.655216  	
	02-May-2007	0.657534  	
	03-May-2007	0.656598  	
	04-May-2007	0.657715  	
	07-May-2007	0.656288  	
	08-May-2007	0.65739  	
	09-May-2007	0.657924  	
	10-May-2007	0.658137  	
	11-May-2007	0.659112  	
	14-May-2007	0.658105  	
	15-May-2007	0.658757  	
	16-May-2007	0.657268  	
	17-May-2007	0.659302  	
	18-May-2007	0.660185  	
	21-May-2007	0.66108  	
	22-May-2007	0.661006  	
	23-May-2007	0.660626  	
	24-May-2007	0.660534  	
	25-May-2007	0.660839  	
	28-May-2007	0.660583  	
	29-May-2007	0.659686  	
	30-May-2007	0.661378  	
	31-May-2007	0.661001  	
	01-Jun-2007	0.66123  	
	04-Jun-2007	0.660346  	
	05-Jun-2007	0.659099  	
	06-Jun-2007	0.658726  	
	07-Jun-2007	0.659811  	
	08-Jun-2007	0.663197  	
	11-Jun-2007	0.663221  	
	12-Jun-2007	0.662914  	
	13-Jun-2007	0.664814  	
	14-Jun-2007	0.664414  	
	15-Jun-2007	0.664556  	
	18-Jun-2007	0.662469  	
	19-Jun-2007	0.662429  	
	20-Jun-2007	0.66148  	
	21-Jun-2007	0.662608  	
	22-Jun-2007	0.661776  	
	25-Jun-2007	0.660758  	
	26-Jun-2007	0.660438  	
	27-Jun-2007	0.660699  	
	28-Jun-2007	0.660354  	
	29-Jun-2007	0.659818  	
	02-Jul-2007	0.657703  	
	03-Jul-2007	0.65727  	
	04-Jul-2007	0.656863  	
	05-Jul-2007	0.656435  	
	06-Jul-2007	0.657785  	
	09-Jul-2007	0.657142  	
	10-Jul-2007	0.656711  	
	11-Jul-2007	0.653407  	
	12-Jul-2007	0.652796  	
	13-Jul-2007	0.653388  	
	16-Jul-2007	0.652327  	
	17-Jul-2007	0.652635  	
	18-Jul-2007	0.65228  	
	19-Jul-2007	0.651755  	
	20-Jul-2007	0.652312  	
	23-Jul-2007	0.651132  	
	24-Jul-2007	0.650724  	
	25-Jul-2007	0.652315  	
	26-Jul-2007	0.652568  	
	27-Jul-2007	0.653627  	
	30-Jul-2007	0.653261  	
	31-Jul-2007	0.653072  	
	01-Aug-2007	0.653477  	
	02-Aug-2007	0.653324  	
	03-Aug-2007	0.652889  	
	06-Aug-2007	0.650694  	
	07-Aug-2007	0.651291  	
	08-Aug-2007	0.651838  	
	09-Aug-2007	0.652154  	
	10-Aug-2007	0.653394  	
	13-Aug-2007	0.653823  	
	14-Aug-2007	0.65583  	
	15-Aug-2007	0.657071  	
	16-Aug-2007	0.657424  	
	17-Aug-2007	0.65606  	
	20-Aug-2007	0.656029  	
	21-Aug-2007	0.655443  	
	22-Aug-2007	0.655906  	
	23-Aug-2007	0.654688  	
	24-Aug-2007	0.653849  	
	27-Aug-2007	0.652851  	
	28-Aug-2007	0.652201  	
	29-Aug-2007	0.652483  	
	30-Aug-2007	0.653299  	
	31-Aug-2007	0.652474  	
	03-Sep-2007	0.652734  	
	04-Sep-2007	0.653578  	
	05-Sep-2007	0.653662  	
	06-Sep-2007	0.651669  	
	07-Sep-2007	0.65132  	
	10-Sep-2007	0.648277  	
	11-Sep-2007	0.647569  	
	12-Sep-2007	0.646759  	
	13-Sep-2007	0.647479  	
	14-Sep-2007	0.648139  	
	17-Sep-2007	0.648728  	
	18-Sep-2007	0.649321  	
	19-Sep-2007	0.647855  	
	20-Sep-2007	0.646053  	
	21-Sep-2007	0.64541  	
	24-Sep-2007	0.643534  	
	25-Sep-2007	0.644236  	
	26-Sep-2007	0.643993  	
	27-Sep-2007	0.64337  	
	28-Sep-2007	0.642405  	
	01-Oct-2007	0.641549  	
	02-Oct-2007	0.643025  	
	03-Oct-2007	0.642648  	
	04-Oct-2007	0.644524  	
	05-Oct-2007	0.643774  	
	08-Oct-2007	0.645079  	
	09-Oct-2007	0.646227  	
	10-Oct-2007	0.643774  	
	11-Oct-2007	0.643041  	
	12-Oct-2007	0.643794  	
	15-Oct-2007	0.642446  	
	16-Oct-2007	0.643816  	
	17-Oct-2007	0.643468  	
	18-Oct-2007	0.641019  	
	19-Oct-2007	0.640234  	
	22-Oct-2007	0.640835  	
	23-Oct-2007	0.641204  	
	24-Oct-2007	0.640575  	
	25-Oct-2007	0.639072  	
	26-Oct-2007	0.638075  	
	29-Oct-2007	0.637201  	
	30-Oct-2007	0.63741  	
	31-Oct-2007	0.636179  	
	01-Nov-2007	0.636865  	
	02-Nov-2007	0.634984  	
	05-Nov-2007	0.635173  	
	06-Nov-2007	0.634031  	
	07-Nov-2007	0.630455  	
	08-Nov-2007	0.630568  	
	09-Nov-2007	0.629271  	
	12-Nov-2007	0.631288  	
	13-Nov-2007	0.631203  	
	14-Nov-2007	0.630325  	
	15-Nov-2007	0.631922  	
	16-Nov-2007	0.632469  	
	19-Nov-2007	0.631062  	
	20-Nov-2007	0.628616  	
	21-Nov-2007	0.627509  	
	22-Nov-2007	0.626751  	
	23-Nov-2007	0.626561  	
	26-Nov-2007	0.626192  	
	27-Nov-2007	0.62573  	
	28-Nov-2007	0.628904  	
	29-Nov-2007	0.629031  	
	30-Nov-2007	0.62886  	
	03-Dec-2007	0.630678  	
	04-Dec-2007	0.628835  	
	05-Dec-2007	0.630303  	
	06-Dec-2007	0.633999  	
	07-Dec-2007	0.632495  	
	10-Dec-2007	0.631692  	
	11-Dec-2007	0.631716  	
	12-Dec-2007	0.631233  	
	13-Dec-2007	0.631522  	
	14-Dec-2007	0.635976  	
	17-Dec-2007	0.638625  	
	18-Dec-2007	0.638422  	
	19-Dec-2007	0.638711  	
	20-Dec-2007	0.64062  	
	21-Dec-2007	0.639871  	
	24-Dec-2007	0.640061  	
	26-Dec-2007	0.63822  	
	27-Dec-2007	0.638051  	
	28-Dec-2007	0.633521  	
	31-Dec-2007	0.632812  	
	02-Jan-2008	0.633525  	
	03-Jan-2008	0.630649  	
	04-Jan-2008	0.632084  	
	07-Jan-2008	0.632554  	
	08-Jan-2008	0.632248  	
	09-Jan-2008	0.632718  	
	10-Jan-2008	0.633462  	
	11-Jan-2008	0.631477  	
	14-Jan-2008	0.628415  	
	15-Jan-2008	0.629113  	
	16-Jan-2008	0.629814  	
	17-Jan-2008	0.632251  	
	18-Jan-2008	0.632565  	
	21-Jan-2008	0.634644  	
	22-Jan-2008	0.634458  	
	23-Jan-2008	0.632966  	
	24-Jan-2008	0.631602  	
	25-Jan-2008	0.631101  	
	28-Jan-2008	0.62988  	
	29-Jan-2008	0.628735  	
	30-Jan-2008	0.628281  	
	31-Jan-2008	0.626855  	
	01-Feb-2008	0.626742  	
	04-Feb-2008	0.628907  	
	05-Feb-2008	0.631894  	
	06-Feb-2008	0.632376  	
	07-Feb-2008	0.63263  	
	08-Feb-2008	0.635812  	
	11-Feb-2008	0.634117  	
	12-Feb-2008	0.634695  	
	13-Feb-2008	0.633581  	
	14-Feb-2008	0.633423  	
	15-Feb-2008	0.632372  	
	18-Feb-2008	0.633832  	
	19-Feb-2008	0.63133  	
	20-Feb-2008	0.633223  	
	21-Feb-2008	0.632263  	
	22-Feb-2008	0.629008  	
	25-Feb-2008	0.630249  	
	26-Feb-2008	0.628826  	
	27-Feb-2008	0.624691  	
	28-Feb-2008	0.623996  	
	29-Feb-2008	0.620904  	
	03-Mar-2008	0.620015  	
	04-Mar-2008	0.619582  	
	05-Mar-2008	0.620847  	
	06-Mar-2008	0.617976  	
	07-Mar-2008	0.614828  	
	10-Mar-2008	0.615739  	
	11-Mar-2008	0.613903  	
	12-Mar-2008	0.614516  	
	13-Mar-2008	0.610352  	
	14-Mar-2008	0.611396  	
	17-Mar-2008	0.60591  	
	18-Mar-2008	0.60566  	
	19-Mar-2008	0.609111  	
	20-Mar-2008	0.613863  	
	21-Mar-2008	0.613698  	
	24-Mar-2008	0.61538  	
	25-Mar-2008	0.611956  	
	26-Mar-2008	0.608732  	
	27-Mar-2008	0.607297  	
	28-Mar-2008	0.607538  	
	31-Mar-2008	0.608088  	
	01-Apr-2008	0.611539  	
	02-Apr-2008	0.612533  	
	03-Apr-2008	0.614253  	
	04-Apr-2008	0.610561  	
	07-Apr-2008	0.611643  	
	08-Apr-2008	0.611656  	
	09-Apr-2008	0.612154  	
	10-Apr-2008	0.607987  	
	11-Apr-2008	0.609598  	
	14-Apr-2008	0.608935  	
	15-Apr-2008	0.609258  	
	16-Apr-2008	0.607489  	
	17-Apr-2008	0.608433  	
	18-Apr-2008	0.609754  	
	21-Apr-2008	0.609446  	
	22-Apr-2008	0.608708  	
	23-Apr-2008	0.608147  	
	24-Apr-2008	0.612069  	
	25-Apr-2008	0.61464  	
	28-Apr-2008	0.613588  	
	29-Apr-2008	0.615181  	
	30-Apr-2008	0.615847  	
	01-May-2008	0.615532  	
	02-May-2008	0.616897  	
	05-May-2008	0.617333  	
	06-May-2008	0.616716  	
	07-May-2008	0.61882  	
	08-May-2008	0.619321  	
	09-May-2008	0.617047  	
	12-May-2008	0.617563  	
	13-May-2008	0.617562  	
	14-May-2008	0.619312  	
	15-May-2008	0.617874  	
	16-May-2008	0.618222  	
	19-May-2008	0.615713  	
	20-May-2008	0.614259  	
	21-May-2008	0.611907  	
	22-May-2008	0.611798  	
	23-May-2008	0.612247  	
	26-May-2008	0.611685  	
	27-May-2008	0.612006  	
	28-May-2008	0.613891  	
	29-May-2008	0.615995  	
	30-May-2008	0.617022  	
	02-Jun-2008	0.61662  	
	03-Jun-2008	0.615163  	
	04-Jun-2008	0.61767  	
	05-Jun-2008	0.620235  	
	06-Jun-2008	0.616779  	
	09-Jun-2008	0.61281  	
	10-Jun-2008	0.618657  	
	11-Jun-2008	0.619136  	
	12-Jun-2008	0.620734  	
	13-Jun-2008	0.622731  	
	16-Jun-2008	0.619801  	
	17-Jun-2008	0.619656  	
	18-Jun-2008	0.619967  	
	19-Jun-2008	0.618999  	
	20-Jun-2008	0.616708  	
	23-Jun-2008	0.618614  	
	24-Jun-2008	0.618234  	
	25-Jun-2008	0.61743  	
	26-Jun-2008	0.614955  	
	27-Jun-2008	0.613522  	
	30-Jun-2008	0.612139  	
	01-Jul-2008	0.611465  	
	02-Jul-2008	0.613214  	
	03-Jul-2008	0.611108  	
	04-Jul-2008	0.614921  	
	07-Jul-2008	0.616048  	
	08-Jul-2008	0.615081  	
	09-Jul-2008	0.615102  	
	10-Jul-2008	0.614945  	
	11-Jul-2008	0.613306  	
	14-Jul-2008	0.612029  	
	15-Jul-2008	0.607544  	
	16-Jul-2008	0.608415  	
	17-Jul-2008	0.610896  	
	18-Jul-2008	0.611769  	
	21-Jul-2008	0.611189  	
	22-Jul-2008	0.610409  	
	23-Jul-2008	0.614149  	
	24-Jul-2008	0.615429  	
	25-Jul-2008	0.61364  	
	28-Jul-2008	0.613987  	
	29-Jul-2008	0.614438  	
	30-Jul-2008	0.617114  	
	31-Jul-2008	0.616948  	
	01-Aug-2008	0.617413  	
	04-Aug-2008	0.617533  	
	05-Aug-2008	0.619426  	
	06-Aug-2008	0.620313  	
	07-Aug-2008	0.62097  	
	08-Aug-2008	0.627759  	
	11-Aug-2008	0.629402  	
	12-Aug-2008	0.632389  	
	13-Aug-2008	0.632912  	
	14-Aug-2008	0.632985  	
	15-Aug-2008	0.637136  	
	18-Aug-2008	0.636829  	
	19-Aug-2008	0.636691  	
	20-Aug-2008	0.636939  	
	21-Aug-2008	0.634774  	
	22-Aug-2008	0.634224  	
	25-Aug-2008	0.634759  	
	26-Aug-2008	0.639825  	
	27-Aug-2008	0.635764  	
	28-Aug-2008	0.636178  	
	29-Aug-2008	0.636993  	
	01-Sep-2008	0.63909  	
	02-Sep-2008	0.642525  	
	03-Sep-2008	0.644197  	
	04-Sep-2008	0.642834  	
	05-Sep-2008	0.646615  	
	08-Sep-2008	0.647921  	
	09-Sep-2008	0.64812  	
	10-Sep-2008	0.649378  	
	11-Sep-2008	0.65189  	
	12-Sep-2008	0.64888  	
	15-Sep-2008	0.64524  	
	16-Sep-2008	0.644936  	
	17-Sep-2008	0.645599  	
	18-Sep-2008	0.638303  	
	19-Sep-2008	0.645715  	
	22-Sep-2008	0.637301  	
	23-Sep-2008	0.6326  	
	24-Sep-2008	0.63542  	
	25-Sep-2008	0.635104  	
	26-Sep-2008	0.636625  	
	29-Sep-2008	0.642538  	
	30-Sep-2008	0.642169  	
	01-Oct-2008	0.646683  	
	02-Oct-2008	0.651559  	
	03-Oct-2008	0.651253  	
	06-Oct-2008	0.655405  	
	07-Oct-2008	0.655157  	
	08-Oct-2008	0.652636  	
	09-Oct-2008	0.652411  	
	10-Oct-2008	0.655274  	
	13-Oct-2008	0.654427  	
	14-Oct-2008	0.652273  	
	15-Oct-2008	0.652548  	
	16-Oct-2008	0.65662  	
	17-Oct-2008	0.657854  	
	20-Oct-2008	0.657568  	
	21-Oct-2008	0.662531  	
	22-Oct-2008	0.669693  	
	23-Oct-2008	0.670015  	
	24-Oct-2008	0.672057  	
	27-Oct-2008	0.676564  	
	28-Oct-2008	0.674721  	
	29-Oct-2008	0.671122  	
	30-Oct-2008	0.665147  	
	31-Oct-2008	0.671909  	
	03-Nov-2008	0.670976  	
	04-Nov-2008	0.67378  	
	05-Nov-2008	0.669455  	
	06-Nov-2008	0.670434  	
	07-Nov-2008	0.67286  	
	10-Nov-2008	0.671492  	
	11-Nov-2008	0.674357  	
	12-Nov-2008	0.678359  	
	13-Nov-2008	0.679271  	
	14-Nov-2008	0.677246  	
	17-Nov-2008	0.677623  	
	18-Nov-2008	0.677359  	
	19-Nov-2008	0.677553  	
	20-Nov-2008	0.67935  	
	21-Nov-2008	0.677113  	
	24-Nov-2008	0.675623  	
	25-Nov-2008	0.672456  	
	26-Nov-2008	0.669288  	
	27-Nov-2008	0.669763  	
	28-Nov-2008	0.672057  	
	01-Dec-2008	0.67413  	
	02-Dec-2008	0.675014  	
	03-Dec-2008	0.675215  	
	04-Dec-2008	0.675921  	
	05-Dec-2008	0.673789  	
	08-Dec-2008	0.670627  	
	09-Dec-2008	0.671079  	
	10-Dec-2008	0.669178  	
	11-Dec-2008	0.663291  	
	12-Dec-2008	0.65921  	
	15-Dec-2008	0.656894  	
	16-Dec-2008	0.651771  	
	17-Dec-2008	0.642097  	
	18-Dec-2008	0.633164  	
	19-Dec-2008	0.647247  	
	22-Dec-2008	0.647887  	
	23-Dec-2008	0.647976  	
	24-Dec-2008	0.647827  	
	26-Dec-2008	0.647559  	
	29-Dec-2008	0.642415  	
	30-Dec-2008	0.646074  	
	31-Dec-2008	0.649237  	
	02-Jan-2009	0.650992  	
	05-Jan-2009	0.658149  	
	06-Jan-2009	0.664029  	
	07-Jan-2009	0.656701  	
	08-Jan-2009	0.655646  	
	09-Jan-2009	0.651356  	
	12-Jan-2009	0.657182  	
	13-Jan-2009	0.660034  	
	14-Jan-2009	0.661529  	
	15-Jan-2009	0.661798  	
	16-Jan-2009	0.660292  	
	19-Jan-2009	0.66207  	
	20-Jan-2009	0.669829  	
	21-Jan-2009	0.670756  	
	22-Jan-2009	0.6683  	
	23-Jan-2009	0.672111  	
	26-Jan-2009	0.669285  	
	27-Jan-2009	0.664039  	
	28-Jan-2009	0.661712  	
	29-Jan-2009	0.664571  	
	30-Jan-2009	0.670276  	
	02-Feb-2009	0.670737  	
	03-Feb-2009	0.669553  	
	04-Feb-2009	0.668522  	
	05-Feb-2009	0.668823  	
	06-Feb-2009	0.670708  	
	09-Feb-2009	0.667324  	
	10-Feb-2009	0.667073  	
	11-Feb-2009	0.668183  	
	12-Feb-2009	0.67102  	
	13-Feb-2009	0.670561  	
	16-Feb-2009	0.673719  	
	17-Feb-2009	0.676422  	
	18-Feb-2009	0.677737  	
	19-Feb-2009	0.676564  	
	20-Feb-2009	0.677851  	
	23-Feb-2009	0.673737  	
	24-Feb-2009	0.675914  	
	25-Feb-2009	0.677466  	
	26-Feb-2009	0.679027  	
	27-Feb-2009	0.681494  	
	02-Mar-2009	0.682236  	
	03-Mar-2009	0.68357  	
	04-Mar-2009	0.685886  	
	05-Mar-2009	0.684995  	
	06-Mar-2009	0.680384  	
	09-Mar-2009	0.685387  	
	10-Mar-2009	0.682466  	
	11-Mar-2009	0.681602  	
	12-Mar-2009	0.679137  	
	13-Mar-2009	0.678334  	
	16-Mar-2009	0.675203  	
	17-Mar-2009	0.676856  	
	18-Mar-2009	0.676483  	
	19-Mar-2009	0.659948  	
	20-Mar-2009	0.66177  	
	23-Mar-2009	0.661056  	
	24-Mar-2009	0.663694  	
	25-Mar-2009	0.664236  	
	26-Mar-2009	0.662813  	
	27-Mar-2009	0.668636  	
	30-Mar-2009	0.671105  	
	31-Mar-2009	0.668863  	
	01-Apr-2009	0.670501  	
	02-Apr-2009	0.668177  	
	03-Apr-2009	0.666621  	
	06-Apr-2009	0.665335  	
	07-Apr-2009	0.670762  	
	08-Apr-2009	0.670139  	
	09-Apr-2009	0.669895  	
	10-Apr-2009	0.672736  	
	13-Apr-2009	0.667906  	
	14-Apr-2009	0.668681  	
	15-Apr-2009	0.667878  	
	16-Apr-2009	0.670339  	
	17-Apr-2009	0.672592  	
	20-Apr-2009	0.674959  	
	21-Apr-2009	0.675152  	
	22-Apr-2009	0.674441  	
	23-Apr-2009	0.673247  	
	24-Apr-2009	0.668085  	
	27-Apr-2009	0.670026  	
	28-Apr-2009	0.671997  	
	29-Apr-2009	0.667403  	
	30-Apr-2009	0.667632  	
	01-May-2009	0.667578  	
	04-May-2009	0.666261  	
	05-May-2009	0.665282  	
	06-May-2009	0.666105  	
	07-May-2009	0.666476  	
	08-May-2009	0.665602  	
	11-May-2009	0.660663  	
	12-May-2009	0.658699  	
	13-May-2009	0.657663  	
	14-May-2009	0.659111  	
	15-May-2009	0.658578  	
	18-May-2009	0.660425  	
	19-May-2009	0.657038  	
	20-May-2009	0.655983  	
	21-May-2009	0.652656  	
	22-May-2009	0.647508  	
	25-May-2009	0.647826  	
	26-May-2009	0.650545  	
	27-May-2009	0.648526  	
	28-May-2009	0.651399  	
	29-May-2009	0.645974  	
	01-Jun-2009	0.642008  	
	02-Jun-2009	0.642458  	
	03-Jun-2009	0.64222  	
	04-Jun-2009	0.644579  	
	05-Jun-2009	0.645799  	
	08-Jun-2009	0.654219  	
	09-Jun-2009	0.652125  	
	10-Jun-2009	0.647441  	
	11-Jun-2009	0.648464  	
	12-Jun-2009	0.647861  	
	15-Jun-2009	0.651319  	
	16-Jun-2009	0.649682  	
	17-Jun-2009	0.65046  	
	18-Jun-2009	0.648595  	
	19-Jun-2009	0.64867  	
	22-Jun-2009	0.649573  	
	23-Jun-2009	0.647649  	
	24-Jun-2009	0.644324  	
	25-Jun-2009	0.648957  	
	26-Jun-2009	0.644737  	
	29-Jun-2009	0.645031  	
	30-Jun-2009	0.644236  	
	01-Jul-2009	0.646489  	
	02-Jul-2009	0.646451  	
	03-Jul-2009	0.647428  	
	06-Jul-2009	0.649304  	
	07-Jul-2009	0.646784  	
	08-Jul-2009	0.648102  	
	09-Jul-2009	0.645731  	
	10-Jul-2009	0.646594  	
	13-Jul-2009	0.645068  	
	14-Jul-2009	0.645197  	
	15-Jul-2009	0.643493  	
	16-Jul-2009	0.642992  	
	17-Jul-2009	0.644015  	
	20-Jul-2009	0.641601  	
	21-Jul-2009	0.641898  	
	22-Jul-2009	0.64151  	
	23-Jul-2009	0.641686  	
	24-Jul-2009	0.641627  	
	27-Jul-2009	0.64129  	
	28-Jul-2009	0.640942  	
	29-Jul-2009	0.643781  	
	30-Jul-2009	0.64472  	
	31-Jul-2009	0.643778  	
	03-Aug-2009	0.639429  	
	04-Aug-2009	0.637335  	
	05-Aug-2009	0.637562  	
	06-Aug-2009	0.638005  	
	07-Aug-2009	0.638818  	
	10-Aug-2009	0.64353  	
	11-Aug-2009	0.644229  	
	12-Aug-2009	0.643771  	
	13-Aug-2009	0.64182  	
	14-Aug-2009	0.640947  	
	17-Aug-2009	0.645233  	
	18-Aug-2009	0.643975  	
	19-Aug-2009	0.643662  	
	20-Aug-2009	0.641362  	
	21-Aug-2009	0.638964  	
	24-Aug-2009	0.640366  	
	25-Aug-2009	0.640643  	
	26-Aug-2009	0.640721  	
	27-Aug-2009	0.64144  	
	28-Aug-2009	0.639417  	
	31-Aug-2009	0.638544  	
	01-Sep-2009	0.640359  	
	02-Sep-2009	0.640976  	
	03-Sep-2009	0.638834  	
	04-Sep-2009	0.639855  	
	07-Sep-2009	0.638428  	
	08-Sep-2009	0.635114  	
	09-Sep-2009	0.635272  	
	10-Sep-2009	0.634088  	
	11-Sep-2009	0.631311  	
	14-Sep-2009	0.632724  	
	15-Sep-2009	0.632233  	
	16-Sep-2009	0.630319  	
	17-Sep-2009	0.629895  	
	18-Sep-2009	0.631125  	
	21-Sep-2009	0.63343  	
	22-Sep-2009	0.629975  	
	23-Sep-2009	0.629903  	
	24-Sep-2009	0.630289  	
	25-Sep-2009	0.63163  	
	28-Sep-2009	0.63263  	
	29-Sep-2009	0.633891  	
	30-Sep-2009	0.631164  	
	01-Oct-2009	0.634005  	
	02-Oct-2009	0.634113  	
	05-Oct-2009	0.63279  	
	06-Oct-2009	0.630461  	
	07-Oct-2009	0.630475  	
	08-Oct-2009	0.628588  	
	09-Oct-2009	0.629792  	
	12-Oct-2009	0.631192  	
	13-Oct-2009	0.629609  	
	14-Oct-2009	0.627355  	
	15-Oct-2009	0.626966  	
	16-Oct-2009	0.628021  	
	19-Oct-2009	0.627421  	
	20-Oct-2009	0.626038  	
	21-Oct-2009	0.626332  	
	22-Oct-2009	0.626291  	
	23-Oct-2009	0.626048  	
	26-Oct-2009	0.6267  	
	27-Oct-2009	0.628982  	
	28-Oct-2009	0.630079  	
	29-Oct-2009	0.630028  	
	30-Oct-2009	0.628974  	
	02-Nov-2009	0.628758  	
	03-Nov-2009	0.631552  	
	04-Nov-2009	0.629318  	
	05-Nov-2009	0.627521  	
	06-Nov-2009	0.627059  	
	09-Nov-2009	0.623976  	
	10-Nov-2009	0.624329  	
	11-Nov-2009	0.623738  	
	12-Nov-2009	0.625258  	
	13-Nov-2009	0.625667  	
	16-Nov-2009	0.624385  	
	17-Nov-2009	0.624662  	
	18-Nov-2009	0.623602  	
	19-Nov-2009	0.625707  	
	20-Nov-2009	0.626097  	
	23-Nov-2009	0.623932  	
	24-Nov-2009	0.624346  	
	25-Nov-2009	0.62095  	
	26-Nov-2009	0.620555  	
	27-Nov-2009	0.623598  	
	30-Nov-2009	0.621048  	
	01-Dec-2009	0.620676  	
	02-Dec-2009	0.620284  	
	03-Dec-2009	0.620419  	
	04-Dec-2009	0.621803  	
	07-Dec-2009	0.628716  	
	08-Dec-2009	0.627668  	
	09-Dec-2009	0.627741  	
	10-Dec-2009	0.628255  	
	11-Dec-2009	0.628343  	
	14-Dec-2009	0.630407  	
